id,reporte_id,tipo_trabajo,descripcion,prioridad,materiales,observaciones_materiales,created_at,updated_at
1875,1875,instalacion,Hay que ir a instalar una nueva conexión,urgente,"Router TP-Link, Cable UTP",,2025-04-26 00:58:00,2025-04-26 03:58:00
1876,1876,mantenimiento,Realizar mantenimiento preventivo,baja,Antena de 5GHz,Verificar stock en bodega,2025-04-21 03:40:00,2025-04-21 14:40:00
1877,1877,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,Verificar stock en bodega,2025-04-25 12:47:00,2025-04-26 09:47:00
1878,1878,mantenimiento,Realizar mantenimiento preventivo,alta,,,2025-04-26 18:07:00,2025-04-27 12:07:00
1879,1879,instalacion,Hay que ir a instalar una nueva conexión,normal,Modem Huawei,,2025-04-23 16:09:00,2025-04-24 04:09:00
1880,1880,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,,2025-04-20 16:34:00,2025-04-22 04:34:00
1881,1881,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,,2025-04-23 17:04:00,2025-04-24 23:04:00
1882,1882,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,,2025-04-22 22:01:00,2025-04-25 10:01:00
1883,1883,instalacion,Hay que ir a instalar una nueva conexión,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-04-22 19:01:00,2025-04-24 01:01:00
1884,1884,reparacion,Es necesario reparar el sistema dañado,alta,,Verificar stock en bodega,2025-04-23 22:00:00,2025-04-26 09:00:00
1885,1885,mantenimiento,Realizar mantenimiento preventivo,alta,Antena de 5GHz,,2025-04-22 15:16:00,2025-04-25 03:16:00
1886,1886,reparacion,Es necesario reparar el sistema dañado,alta,,Verificar stock en bodega,2025-04-27 03:26:00,2025-04-27 21:26:00
1887,1887,mantenimiento,Realizar mantenimiento preventivo,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-04-26 05:11:00,2025-04-29 02:11:00
1888,1888,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,,2025-04-21 07:21:00,2025-04-21 08:21:00
1889,1889,configuracion,Configurar nuevamente el equipo,normal,Modem Huawei,Verificar stock en bodega,2025-04-22 13:29:00,2025-04-23 05:29:00
1890,1890,instalacion,Hay que ir a instalar una nueva conexión,normal,Switch de 8 puertos,Verificar stock en bodega,2025-04-24 11:57:00,2025-04-26 06:57:00
1891,1891,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,Verificar stock en bodega,2025-04-26 03:23:00,2025-04-27 03:23:00
1892,1892,mantenimiento,Realizar mantenimiento preventivo,alta,Modem Huawei,Verificar stock en bodega,2025-04-26 04:51:00,2025-04-26 23:51:00
1893,1893,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,Verificar stock en bodega,2025-04-24 10:10:00,2025-04-26 06:10:00
1894,1894,configuracion,Configurar nuevamente el equipo,baja,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-04-21 14:18:00,2025-04-24 07:18:00
1895,1895,mantenimiento,Realizar mantenimiento preventivo,alta,"Router TP-Link, Cable UTP",,2025-04-23 05:11:00,2025-04-24 08:11:00
1896,1896,instalacion,Hay que ir a instalar una nueva conexión,urgente,Antena de 5GHz,,2025-04-26 22:18:00,2025-04-29 15:18:00
1897,1897,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,Verificar stock en bodega,2025-04-29 21:50:00,2025-04-30 13:50:00
1898,1898,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,,2025-05-01 12:35:00,2025-05-02 03:35:00
1899,1899,configuracion,Configurar nuevamente el equipo,baja,Antena de 5GHz,Verificar stock en bodega,2025-05-01 20:34:00,2025-05-02 16:34:00
1900,1900,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,,2025-04-30 14:21:00,2025-05-01 00:21:00
1901,1901,mantenimiento,Realizar mantenimiento preventivo,urgente,Antena de 5GHz,Verificar stock en bodega,2025-05-02 02:49:00,2025-05-02 11:49:00
1902,1902,instalacion,Hay que ir a instalar una nueva conexión,urgente,"Router TP-Link, Cable UTP",,2025-04-27 10:49:00,2025-04-27 17:49:00
1903,1903,mantenimiento,Realizar mantenimiento preventivo,urgente,"Router TP-Link, Cable UTP",,2025-04-30 17:53:00,2025-05-03 14:53:00
1904,1904,instalacion,Hay que ir a instalar una nueva conexión,baja,,Verificar stock en bodega,2025-05-01 11:55:00,2025-05-04 01:55:00
1905,1905,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-05-03 07:35:00,2025-05-03 23:35:00
1906,1906,mantenimiento,Realizar mantenimiento preventivo,normal,Modem Huawei,Verificar stock en bodega,2025-05-03 07:34:00,2025-05-04 08:34:00
1907,1907,reparacion,Es necesario reparar el sistema dañado,normal,Modem Huawei,Verificar stock en bodega,2025-05-02 11:44:00,2025-05-04 07:44:00
1908,1908,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,Verificar stock en bodega,2025-05-01 09:13:00,2025-05-02 09:13:00
1909,1909,instalacion,Hay que ir a instalar una nueva conexión,normal,,Verificar stock en bodega,2025-04-29 10:51:00,2025-04-30 09:51:00
1910,1910,reparacion,Es necesario reparar el sistema dañado,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-04-28 06:45:00,2025-04-28 20:45:00
1911,1911,configuracion,Configurar nuevamente el equipo,baja,Antena de 5GHz,Verificar stock en bodega,2025-04-29 06:17:00,2025-04-29 19:17:00
1912,1912,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,Verificar stock en bodega,2025-05-03 18:34:00,2025-05-06 12:34:00
1913,1913,mantenimiento,Realizar mantenimiento preventivo,alta,,Verificar stock en bodega,2025-04-28 04:56:00,2025-04-28 19:56:00
1914,1914,configuracion,Configurar nuevamente el equipo,alta,,Verificar stock en bodega,2025-05-01 09:54:00,2025-05-03 22:54:00
1915,1915,instalacion,Hay que ir a instalar una nueva conexión,normal,Switch de 8 puertos,Verificar stock en bodega,2025-05-02 20:03:00,2025-05-05 15:03:00
1916,1916,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,,2025-05-01 17:27:00,2025-05-02 19:27:00
1917,1917,configuracion,Configurar nuevamente el equipo,alta,"Router TP-Link, Cable UTP",,2025-04-27 16:31:00,2025-04-29 16:31:00
1918,1918,mantenimiento,Realizar mantenimiento preventivo,normal,Antena de 5GHz,,2025-04-28 22:33:00,2025-04-30 11:33:00
1919,1919,instalacion,Hay que ir a instalar una nueva conexión,alta,Modem Huawei,,2025-05-03 13:32:00,2025-05-05 21:32:00
1920,1920,mantenimiento,Realizar mantenimiento preventivo,alta,Switch de 8 puertos,Verificar stock en bodega,2025-04-27 19:22:00,2025-04-30 19:22:00
1921,1921,instalacion,Hay que ir a instalar una nueva conexión,urgente,Modem Huawei,Verificar stock en bodega,2025-05-03 17:43:00,2025-05-05 13:43:00
1922,1922,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",,2025-05-08 19:17:00,2025-05-09 12:17:00
1923,1923,reparacion,Es necesario reparar el sistema dañado,alta,Antena de 5GHz,Verificar stock en bodega,2025-05-10 16:40:00,2025-05-11 12:40:00
1924,1924,mantenimiento,Realizar mantenimiento preventivo,baja,Modem Huawei,Verificar stock en bodega,2025-05-08 21:26:00,2025-05-10 06:26:00
1925,1925,configuracion,Configurar nuevamente el equipo,urgente,Switch de 8 puertos,,2025-05-07 03:55:00,2025-05-09 10:55:00
1926,1926,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,,2025-05-07 13:12:00,2025-05-08 18:12:00
1927,1927,mantenimiento,Realizar mantenimiento preventivo,alta,,Verificar stock en bodega,2025-05-08 21:09:00,2025-05-09 19:09:00
1928,1928,mantenimiento,Realizar mantenimiento preventivo,normal,Antena de 5GHz,Verificar stock en bodega,2025-05-09 03:55:00,2025-05-10 11:55:00
1929,1929,instalacion,Hay que ir a instalar una nueva conexión,normal,,Verificar stock en bodega,2025-05-05 11:45:00,2025-05-06 19:45:00
1930,1930,configuracion,Configurar nuevamente el equipo,normal,,,2025-05-10 02:21:00,2025-05-12 05:21:00
1931,1931,configuracion,Configurar nuevamente el equipo,urgente,Modem Huawei,Verificar stock en bodega,2025-05-05 03:22:00,2025-05-06 09:22:00
1932,1932,configuracion,Configurar nuevamente el equipo,baja,Modem Huawei,,2025-05-05 09:32:00,2025-05-05 15:32:00
1933,1933,instalacion,Hay que ir a instalar una nueva conexión,urgente,,Verificar stock en bodega,2025-05-11 05:23:00,2025-05-11 07:23:00
1934,1934,configuracion,Configurar nuevamente el equipo,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-05-07 15:47:00,2025-05-08 17:47:00
1935,1935,configuracion,Configurar nuevamente el equipo,urgente,Modem Huawei,Verificar stock en bodega,2025-05-08 11:28:00,2025-05-08 18:28:00
1936,1936,instalacion,Hay que ir a instalar una nueva conexión,normal,Antena de 5GHz,,2025-05-10 06:09:00,2025-05-11 05:09:00
1937,1937,instalacion,Hay que ir a instalar una nueva conexión,urgente,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-05-04 08:39:00,2025-05-05 18:39:00
1938,1938,instalacion,Hay que ir a instalar una nueva conexión,urgente,Modem Huawei,Verificar stock en bodega,2025-05-06 00:33:00,2025-05-06 07:33:00
1939,1939,configuracion,Configurar nuevamente el equipo,normal,Antena de 5GHz,,2025-05-04 22:28:00,2025-05-05 23:28:00
1940,1940,configuracion,Configurar nuevamente el equipo,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-05-05 22:36:00,2025-05-07 23:36:00
1941,1941,reparacion,Es necesario reparar el sistema dañado,alta,,,2025-05-05 04:32:00,2025-05-06 11:32:00
1942,1942,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",,2025-05-06 06:00:00,2025-05-06 12:00:00
1943,1943,reparacion,Es necesario reparar el sistema dañado,alta,Switch de 8 puertos,Verificar stock en bodega,2025-05-10 02:26:00,2025-05-11 22:26:00
1944,1944,reparacion,Es necesario reparar el sistema dañado,baja,Switch de 8 puertos,Verificar stock en bodega,2025-05-07 07:51:00,2025-05-08 11:51:00
1945,1945,configuracion,Configurar nuevamente el equipo,urgente,,,2025-05-08 20:49:00,2025-05-11 07:49:00
1946,1946,instalacion,Hay que ir a instalar una nueva conexión,urgente,Modem Huawei,,2025-05-11 19:37:00,2025-05-12 03:37:00
1947,1947,configuracion,Configurar nuevamente el equipo,alta,Modem Huawei,Verificar stock en bodega,2025-05-16 02:04:00,2025-05-16 04:04:00
1948,1948,mantenimiento,Realizar mantenimiento preventivo,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-05-11 12:52:00,2025-05-11 19:52:00
1949,1949,reparacion,Es necesario reparar el sistema dañado,urgente,Antena de 5GHz,,2025-05-13 04:02:00,2025-05-15 02:02:00
1950,1950,reparacion,Es necesario reparar el sistema dañado,baja,Antena de 5GHz,,2025-05-17 23:05:00,2025-05-20 01:05:00
1951,1951,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,Verificar stock en bodega,2025-05-13 10:15:00,2025-05-14 20:15:00
1952,1952,mantenimiento,Realizar mantenimiento preventivo,baja,Switch de 8 puertos,,2025-05-18 05:43:00,2025-05-20 15:43:00
1953,1953,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,Verificar stock en bodega,2025-05-14 19:39:00,2025-05-17 17:39:00
1954,1954,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,,2025-05-16 16:10:00,2025-05-19 07:10:00
1955,1955,instalacion,Hay que ir a instalar una nueva conexión,urgente,Antena de 5GHz,Verificar stock en bodega,2025-05-15 13:51:00,2025-05-16 05:51:00
1956,1956,configuracion,Configurar nuevamente el equipo,alta,"Router TP-Link, Cable UTP",,2025-05-19 22:17:00,2025-05-21 10:17:00
1957,1957,configuracion,Configurar nuevamente el equipo,urgente,,,2025-05-19 17:40:00,2025-05-20 13:40:00
1958,1958,instalacion,Hay que ir a instalar una nueva conexión,baja,Switch de 8 puertos,Verificar stock en bodega,2025-05-19 02:46:00,2025-05-21 16:46:00
1959,1959,reparacion,Es necesario reparar el sistema dañado,urgente,,Verificar stock en bodega,2025-05-21 14:08:00,2025-05-22 07:08:00
1960,1960,configuracion,Configurar nuevamente el equipo,normal,Modem Huawei,,2025-05-21 16:34:00,2025-05-21 18:34:00
1961,1961,mantenimiento,Realizar mantenimiento preventivo,alta,"Router TP-Link, Cable UTP",,2025-05-21 09:09:00,2025-05-21 18:09:00
1962,1962,reparacion,Es necesario reparar el sistema dañado,normal,Switch de 8 puertos,,2025-05-22 00:34:00,2025-05-22 05:34:00
1963,1963,instalacion,Hay que ir a instalar una nueva conexión,normal,Modem Huawei,,2025-05-22 22:10:00,2025-05-23 17:10:00
1964,1964,reparacion,Es necesario reparar el sistema dañado,alta,,,2025-05-22 10:40:00,2025-05-25 04:40:00
1965,1965,mantenimiento,Realizar mantenimiento preventivo,normal,Modem Huawei,Verificar stock en bodega,2025-05-22 00:00:00,2025-05-22 19:00:00
1966,1966,instalacion,Hay que ir a instalar una nueva conexión,baja,Antena de 5GHz,Verificar stock en bodega,2025-05-22 14:51:00,2025-05-25 11:51:00
1967,1967,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,,2025-05-19 15:30:00,2025-05-19 19:30:00
1968,1968,configuracion,Configurar nuevamente el equipo,alta,,Verificar stock en bodega,2025-05-21 06:05:00,2025-05-22 17:05:00
1969,1969,mantenimiento,Realizar mantenimiento preventivo,urgente,Switch de 8 puertos,,2025-05-30 15:45:00,2025-06-01 04:45:00
1970,1970,mantenimiento,Realizar mantenimiento preventivo,urgente,Antena de 5GHz,Verificar stock en bodega,2025-05-31 12:41:00,2025-06-01 14:41:00
1971,1971,instalacion,Hay que ir a instalar una nueva conexión,normal,Antena de 5GHz,,2025-05-30 23:38:00,2025-05-31 05:38:00
1972,1972,instalacion,Hay que ir a instalar una nueva conexión,alta,,,2025-05-26 15:21:00,2025-05-28 01:21:00
1973,1973,reparacion,Es necesario reparar el sistema dañado,urgente,,,2025-05-25 13:33:00,2025-05-27 11:33:00
1974,1974,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,,2025-06-06 11:35:00,2025-06-07 12:35:00
1975,1975,instalacion,Hay que ir a instalar una nueva conexión,normal,,Verificar stock en bodega,2025-06-01 23:52:00,2025-06-02 14:52:00
1976,1976,instalacion,Hay que ir a instalar una nueva conexión,urgente,,,2025-06-05 07:45:00,2025-06-06 06:45:00
1977,1977,mantenimiento,Realizar mantenimiento preventivo,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-06-07 18:12:00,2025-06-08 23:12:00
1978,1978,reparacion,Es necesario reparar el sistema dañado,baja,Modem Huawei,,2025-06-01 06:26:00,2025-06-03 20:26:00
1979,1979,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,,2025-06-05 07:29:00,2025-06-06 05:29:00
1980,1980,configuracion,Configurar nuevamente el equipo,alta,Switch de 8 puertos,Verificar stock en bodega,2025-06-08 05:17:00,2025-06-09 09:17:00
1981,1981,configuracion,Configurar nuevamente el equipo,normal,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-06-11 14:04:00,2025-06-13 13:04:00
1982,1982,instalacion,Hay que ir a instalar una nueva conexión,alta,Antena de 5GHz,Verificar stock en bodega,2025-06-12 12:58:00,2025-06-13 10:58:00
1983,1983,instalacion,Hay que ir a instalar una nueva conexión,normal,Antena de 5GHz,Verificar stock en bodega,2025-06-11 07:47:00,2025-06-13 09:47:00
1984,1984,configuracion,Configurar nuevamente el equipo,baja,,Verificar stock en bodega,2025-06-14 09:25:00,2025-06-16 07:25:00
1985,1985,reparacion,Es necesario reparar el sistema dañado,normal,Switch de 8 puertos,,2025-06-12 15:06:00,2025-06-14 06:06:00
1986,1986,mantenimiento,Realizar mantenimiento preventivo,urgente,"Router TP-Link, Cable UTP",,2025-06-09 14:03:00,2025-06-11 05:03:00
1987,1987,mantenimiento,Realizar mantenimiento preventivo,baja,,,2025-06-14 04:44:00,2025-06-14 09:44:00
1988,1988,instalacion,Hay que ir a instalar una nueva conexión,urgente,Switch de 8 puertos,,2025-06-09 19:05:00,2025-06-12 06:05:00
1989,1989,configuracion,Configurar nuevamente el equipo,urgente,Switch de 8 puertos,,2025-06-12 00:29:00,2025-06-14 05:29:00
1990,1990,configuracion,Configurar nuevamente el equipo,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-06-15 06:46:00,2025-06-15 08:46:00
1991,1991,mantenimiento,Realizar mantenimiento preventivo,alta,,Verificar stock en bodega,2025-06-11 02:30:00,2025-06-12 14:30:00
1992,1992,reparacion,Es necesario reparar el sistema dañado,alta,Switch de 8 puertos,,2025-06-10 03:16:00,2025-06-12 11:16:00
1993,1993,mantenimiento,Realizar mantenimiento preventivo,alta,Switch de 8 puertos,Verificar stock en bodega,2025-06-13 08:36:00,2025-06-13 17:36:00
1994,1994,instalacion,Hay que ir a instalar una nueva conexión,urgente,Antena de 5GHz,Verificar stock en bodega,2025-06-12 12:25:00,2025-06-14 21:25:00
1995,1995,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,,2025-06-12 01:46:00,2025-06-14 08:46:00
1996,1996,mantenimiento,Realizar mantenimiento preventivo,alta,Modem Huawei,,2025-06-14 11:47:00,2025-06-15 09:47:00
1997,1997,instalacion,Hay que ir a instalar una nueva conexión,normal,Modem Huawei,,2025-06-13 12:35:00,2025-06-15 02:35:00
1998,1998,mantenimiento,Realizar mantenimiento preventivo,alta,Antena de 5GHz,Verificar stock en bodega,2025-06-12 04:15:00,2025-06-14 00:15:00
1999,1999,reparacion,Es necesario reparar el sistema dañado,baja,,Verificar stock en bodega,2025-06-12 08:44:00,2025-06-14 06:44:00
2000,2000,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,,2025-06-14 00:07:00,2025-06-15 10:07:00
2001,2001,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,Verificar stock en bodega,2025-06-13 15:04:00,2025-06-16 00:04:00
2002,2002,instalacion,Hay que ir a instalar una nueva conexión,alta,Switch de 8 puertos,Verificar stock en bodega,2025-06-08 06:15:00,2025-06-09 04:15:00
2003,2003,mantenimiento,Realizar mantenimiento preventivo,baja,Modem Huawei,,2025-06-18 02:35:00,2025-06-20 10:35:00
2004,2004,reparacion,Es necesario reparar el sistema dañado,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-06-16 04:35:00,2025-06-18 10:35:00
2005,2005,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,,2025-06-21 19:04:00,2025-06-24 18:04:00
2006,2006,reparacion,Es necesario reparar el sistema dañado,alta,Modem Huawei,Verificar stock en bodega,2025-06-16 00:52:00,2025-06-18 06:52:00
2007,2007,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,,2025-06-18 07:04:00,2025-06-21 07:04:00
2008,2008,configuracion,Configurar nuevamente el equipo,normal,Switch de 8 puertos,Verificar stock en bodega,2025-06-17 22:32:00,2025-06-20 16:32:00
2009,2009,mantenimiento,Realizar mantenimiento preventivo,alta,"Router TP-Link, Cable UTP",Verificar stock en bodega,2025-06-18 12:41:00,2025-06-20 18:41:00
2010,2010,mantenimiento,Realizar mantenimiento preventivo,urgente,Antena de 5GHz,Verificar stock en bodega,2025-06-18 04:34:00,2025-06-18 18:34:00
2011,2011,configuracion,Configurar nuevamente el equipo,alta,Modem Huawei,Verificar stock en bodega,2025-06-16 07:33:00,2025-06-17 01:33:00
2012,2012,instalacion,Hay que ir a instalar una nueva conexión,urgente,Modem Huawei,Verificar stock en bodega,2025-06-15 19:36:00,2025-06-17 17:36:00
2013,2013,configuracion,Configurar nuevamente el equipo,alta,Antena de 5GHz,,2025-06-21 18:42:00,2025-06-23 17:42:00
